SKU,Nombre,Archivo_xlsx
"1246","POSTE Y FLECHA MABE KRAKEN PLATO GRANDE ORG.","LAVADORAS.xlsx"
"1095","PREOSTATO SAMSUNG ORG. NEGRO","LAVADORAS.xlsx"
"W10339251","PRESOSTATO 4 NIVELES WHO W10339251","LAVADORAS.xlsx"
"2284","PRESOSTATO LAV. SAMSUNG DC96-01016A GEN.","LAVADORAS.xlsx"
"W11160690","PRESOSTATO LAV. WH. W11160690 ORG.","LAVADORAS.xlsx"
"1604","PRESOSTATO LAV. WH12X10412","LAVADORAS.xlsx"
"3366849","PRESOSTATO LAV. WHIRPOOL 2 NIVELES 3366849","LAVADORAS.xlsx"
"W10337781","PRESOTATO WH W10337781","LAVADORAS.xlsx"
"W10380698","PROPELA AGITADOR OASIS W10380698","LAVADORAS.xlsx"
"W10844636","RELOJ DESHIELO WH 8HRS ORG","LAVADORAS.xlsx"
"3953146","RELOJ LAV WH 3953146","LAVADORAS.xlsx"
"1548","RELOJ LAVADORA CHINAS 3 CABLES 1 PERILLA C/PUENTE","LAVADORAS.xlsx"
"1467","RELOJ MECANICO LAV 20 MIN MEDIA CAÑA 2 TERMINALES UNIVERSAL","LAVADORAS.xlsx"
"40801","RESISTENCIA BLINDADA REF. LG,SM,LG 52 CMS 60128-0023300-00","LAVADORAS.xlsx"
"98142339","RESISTENCIA LAVASECADORA LG ORG. 5301ER1002D","LAVADORAS.xlsx"
"1308","RESORTE AZUL S/SUSP. MABE","LAVADORAS.xlsx"
"1306","RESORTE CAFE S/SUSP. MABE","LAVADORAS.xlsx"
"W11104317","RESORTE EMBRAGUE WHO W11104317","LAVADORAS.xlsx"
"1305","RESORTE ROJO/MOR. S/SUSP. MABE","LAVADORAS.xlsx"
"63907","RESORTE SUSPENSION CHICO WH ORG.","LAVADORAS.xlsx"
"3204425","RESORTE TENSOR LAVADORAWW","LAVADORAS.xlsx"
"W10250667","RESORTE TRASERO WH ORG","LAVADORAS.xlsx"
"1307","RESORTE VERDE S/SUSP. MABE","LAVADORAS.xlsx"
"607","RESPALDO PIÑON SIRVE MBOL","LAVADORAS.xlsx"
"278","RETEN P/TRNASMISION SIRVE MB","LAVADORAS.xlsx"
"1639","ROTULAS PARA SUSPENSION JUEGO","LAVADORAS.xlsx"
"1747600000048","SEGURO DE PUERTA LAVAVAVILLAS WH. 1747600000048","LAVADORAS.xlsx"
"633","SELECTOR 11 POSICIONES MBAQ","LAVADORAS.xlsx"
"1464","SELECTOR ENSAMBLE KRAKEN 290D2272G001/290D2291A001","LAVADORAS.xlsx"
"1452","SELECTOR MBK 18-22KG 4 SELECTORES WW01F01794","LAVADORAS.xlsx"
"1533","SELECTOR PROGRAMA 4 POSICIONES WW01F00339","LAVADORAS.xlsx"
"1602","SELECTOR REF MABE WR01F04364 / 238C4974G001","LAVADORAS.xlsx"
"DW1707","SELENOIDE ACTUADOR NEGRO SAMSUNG DAEWOO ORG. DW1707","LAVADORAS.xlsx"
"1137","SELENOIDE FRENO INTERLAV WH 3966774","LAVADORAS.xlsx"
"194","SELLO ACEITE POSTE SUP. MBOL","LAVADORAS.xlsx"
"276","SELLO INFERIOR MBAM","LAVADORAS.xlsx"
"356427V","SELLO INFERIOR SP WH ORG. PLANO","LAVADORAS.xlsx"
"925","SELLO INFERIOR WW GEN. 5003161173","LAVADORAS.xlsx"
"1914","SELLO ORING PARA LAVADORA WW 5/16","LAVADORAS.xlsx"
"A4298","SELLO POSTE LAV. MAYTAG ORG A4298","LAVADORAS.xlsx"
"85","SELLO POSTE LEA","LAVADORAS.xlsx"
"97","SELLO POSTE LMB EX","LAVADORAS.xlsx"
"83","SELLO POSTE MBOL","LAVADORAS.xlsx"
"272","SELLO SIN FIN SIRVE EASY","LAVADORAS.xlsx"
"795","SELLO TINA C/BUJE WH GEN.","LAVADORAS.xlsx"
"W10219156","SELLO TINA JGO. MAYTAG MODERNO","LAVADORAS.xlsx"
"2139","SELLO TINA LAV FRONTAL LG/SAMSUNG DC62-00156A","LAVADORAS.xlsx"
"2296","SELLO TINA LAV FRONTAL SAMSUNG DC62-00223A GEN","LAVADORAS.xlsx"
"5308950197","SELLO TINA LAVADORA WW COMPLETO ORIGINAL","LAVADORAS.xlsx"
"1443","SELLO TINA LG FRONTAL ORG 4036ER2003A","LAVADORAS.xlsx"
"WW02F00547","SELLO TINA MBAM ORG.","LAVADORAS.xlsx"
"2282","SELLO TINA MY ANTIGUO GEN. 6-2095720","LAVADORAS.xlsx"
"6-2095720","SELLO TINA MY ANTIGUO ORG. 6-2095720","LAVADORAS.xlsx"
"W10006371","SELLO TINA WH DIG ORG.","LAVADORAS.xlsx"
"137547700","SELLO TINA WW ELEC ENTRADA CHICA ORG","LAVADORAS.xlsx"
"5303279394","SELLO TINA WW ORG.","LAVADORAS.xlsx"
"91938","SELLO TRANS. WH ACOP. G O.","LAVADORAS.xlsx"
"277","SELLO TRANSMISION MBOL DELGADO","LAVADORAS.xlsx"
"87","SELLO TRANSMISION WW","LAVADORAS.xlsx"
"16400795","SENSOR DE TRANSMISION LAV SAMSUNG INVERTER 16400795","LAVADORAS.xlsx"
"EBD48922821","SENSOR DE VIBRACION LG ORG. EBD48922821","LAVADORAS.xlsx"
"1427","SENSOR HALL MOTOR SAMSUNG DC31-00076A-E","LAVADORAS.xlsx"
"1996","SENSOR HALL MOTOR SAMSUNG DC31-00098A","LAVADORAS.xlsx"
"DC97-21487D","SENSOR HALL SAMSUNG DC97-21487D ORG.","LAVADORAS.xlsx"
"1122","SENSOR IMAN PUERTA LAV. SAMSUNG ORG.","LAVADORAS.xlsx"
"1123","SENSOR LAVASECADORA SAMSUNG DC93-00329A","LAVADORAS.xlsx"
"1560","SOPORTE HORQUILLA CENTRO LAV. MB","LAVADORAS.xlsx"
"W910010096","SOPORTE SUSP. KIT 3 WHO","LAVADORAS.xlsx"
"W10780051","SUSPENCION 59CM VERDE WH ORG. W10780051 W910020084","LAVADORAS.xlsx"
"W10010044","SUSPENCION 60 CM WHO NEGRA","LAVADORAS.xlsx"
"W910010083","SUSPENCION 65CM AMARILLA WH ORG.","LAVADORAS.xlsx"
"WW01F00370","SUSPENCION LAV MB 370 AZUL","LAVADORAS.xlsx"
"W10780046","SUSPENSION 60 CM. KIT 4 SET. W10780046 WH ORG","LAVADORAS.xlsx"
"W10820048","SUSPENSION AZUL 67CM WH ORG. RESORTE LARGO KIT 4 W10820048","LAVADORAS.xlsx"
"1329","SUSPENSION DAEWOO 58CM","LAVADORAS.xlsx"
"DW1715","SUSPENSION DAEWOO 61.5CM ORG. AZUL-BLANCO","LAVADORAS.xlsx"
"WW01F00369","SUSPENSION LAV MABE 360 68CM VERDE","LAVADORAS.xlsx"
"981","SUSPENSION LAV SAMSUNG/DAEWOO DC97-16350 64CM","LAVADORAS.xlsx"
"1682","SUSPENSION LG 4P 63.5 ORG 3921FZ3050U","LAVADORAS.xlsx"
"W11084453","SUSPENSION WH ORG. ROSA 59 CM 4P W11084453","LAVADORAS.xlsx"
"W910010086","SUSPENSION WH VERDE 59.5 W910010086","LAVADORAS.xlsx"
"W11217817","SUSPENSION WHO 66CM W11217817","LAVADORAS.xlsx"
"1069","SWITCH BLOCAPUERTA WW ORG","LAVADORAS.xlsx"
"302421670010","SWITCH BLOCAPUERTA WW ORG. 302421670010","LAVADORAS.xlsx"
"1785","SWITCH BLOQUEAPUERTA SAMSUNG DC34-00025B GEN","LAVADORAS.xlsx"
"199","SWITCH CORTO WH GEN.","LAVADORAS.xlsx"
"W11025892","SWITCH DE BALANCE WH OR W11025892","LAVADORAS.xlsx"
"DW1704","SWITCH DE TAPA LAVADORA DAEWOO ORIGINAL C/PALANCA","LAVADORAS.xlsx"
"985","SWITCH DE TEMP. WH ORG. 7 POSICIONES 8564136","LAVADORAS.xlsx"
"1462","SWITCH ENSAMBLE 4 SELECTORES LAV MABE KRAKEN ORIGINAL 90D2271G001","LAVADORAS.xlsx"
"X003XETJIZ","SWITCH PUERTA LAV SAMS DC34-00025D","LAVADORAS.xlsx"
"EBF49827801","SWITCH PUERTA LG FRONTAL EBF49827801 ORG","LAVADORAS.xlsx"
"1465","SWITCH SELECTOR 4 Y 8 POS KRAKEN 233D2199G001","LAVADORAS.xlsx"
"1724","SWITCH SELECTOR 8 POS MBK 3 PIN 228C1256G005 / WW01F00341","LAVADORAS.xlsx"
"1475","SWITCH SELECTOR 8 POST MBK 233D2294G001","LAVADORAS.xlsx"
"1472","SWITCH SELECTOR ENS 4 Y6 POS MBK233D2270G001","LAVADORAS.xlsx"
"W11195059","SWITCH SELECTOR WH ORG W11195059","LAVADORAS.xlsx"
"134101800E","SWITCH TAPA LAV WW C/PALANCA GEN","LAVADORAS.xlsx"
"W11302950","SWITCH TAPA WH ORG NEGRO NUEVO LARGO W11543567","LAVADORAS.xlsx"
"X0048WZZ7Z","SWITCH. PUERTA LAVAPLATOS GE. WD21X10490","LAVADORAS.xlsx"
"1019","TAPA AGITADOR MB KR. GRIS","LAVADORAS.xlsx"
"118","TAPA AGITADOR WW C/ROSCA","LAVADORAS.xlsx"
"1372","TAPA MOTOBOMBA VARIAS MARCAS","LAVADORAS.xlsx"
"W11377430","TARJETA BATMAN ACU W11385756/W11377430","LAVADORAS.xlsx"
"W10781579","TARJETA CONTROL AUXILIAR LAV. WH. ORG. W10781579","LAVADORAS.xlsx"
"W11201274","TARJETA CONTROL LAV. WHIRPOOL W11201274","LAVADORAS.xlsx"
"233D2306G002","TARJETA CONTROL MABE CENTRO LAVADO MOD: MCL2040 233D2306G002","LAVADORAS.xlsx"
"W10788354","TARJETA CONTROL PRINC. W10788354 WH ORG","LAVADORAS.xlsx"
"W11179245","TARJETA CONTROL PRINC. W11179245 WH ORG.","LAVADORAS.xlsx"
"W11518672","TARJETA CONTROL PRINC. W11518672 WH ORG","LAVADORAS.xlsx"
"W11518673","TARJETA CONTROL PRINC. W11518673 WH ORG","LAVADORAS.xlsx"
"W11518675","TARJETA CONTROL PRINC. W11518675 WH ORG","LAVADORAS.xlsx"
"W11518677","TARJETA CONTROL PRINC. W11518677 WH ORG.","LAVADORAS.xlsx"
"W11518678","TARJETA CONTROL PRINC. W11518678 WH ORG","LAVADORAS.xlsx"
"W11518679","TARJETA CONTROL PRINC. W11518679 WH ORG","LAVADORAS.xlsx"
"W11518680","TARJETA CONTROL PRINC. W11518680 WH ORG","LAVADORAS.xlsx"
"W11518682","TARJETA CONTROL PRINC. W11518682","LAVADORAS.xlsx"
"W11518688","TARJETA CONTROL PRINC. W11518688 WH ORG","LAVADORAS.xlsx"
"W11518690","TARJETA CONTROL PRINC. W1151890 WH ORG","LAVADORAS.xlsx"
"1900","TARJETA CONTROL SIRUS360 REF MA-G","LAVADORAS.xlsx"
"WW01F01800","TARJETA DE CONTROL MABE KRAKEN WW01F01800","LAVADORAS.xlsx"
"4609725","TARJETA DE CONTROL PARA REFRIGERADOR MABE","LAVADORAS.xlsx"
"7503028596379","TARJETA DE CONTROL UNIVERSAL LAVADORA","LAVADORAS.xlsx"
"1171","TARJETA DISPLAY MABE SIRUS NUEVO WR01F02537","LAVADORAS.xlsx"
"2031","TARJETA LAV. SAMSUNG FRONTAL DC92-02547C / DC92-02551C/ DC","LAVADORAS.xlsx"
"2030","TARJETA LAV. SAMSUNG INVERTER ORG. DC92-00388","LAVADORAS.xlsx"
"DC92-0149B","TARJETA LAV. SAMSUNG PERILLA DC92-0149B","LAVADORAS.xlsx"
"1636","TARJETA LAVADORA FRONTAL LG EBR79950239","LAVADORAS.xlsx"
"XRWW85517","TARJETA SELECTOR WH O W1196162","LAVADORAS.xlsx"
"105","TARJETA SENSOR PESO MB O. C.NEG.","LAVADORAS.xlsx"
"1283","TERMISTOR LAVASECADORA LG 6322FR2046B","LAVADORAS.xlsx"
"W10572831","TIMER 4 TERM. ACROS W10572831","LAVADORAS.xlsx"
"W10185786","TIMER LAV. WH. ORG. W10185786","LAVADORAS.xlsx"
"8546685","TIMER LAVADORA WH ORG. 8546685","LAVADORAS.xlsx"
"WP3949208","TIMER PARA LAVADORA WH. ORG. W3949208","LAVADORAS.xlsx"
"WP3951702","TIMER RELOJ LAV. WH ORG. 3951702","LAVADORAS.xlsx"
"W10450389","TINA COMPLETA WH FRONTAL W10450389","LAVADORAS.xlsx"
"1126","TORNILLO AGITADOR DAEWOO ORG.","LAVADORAS.xlsx"
"2201","TORNILLO AGITADOR LAV. MAYTAG","LAVADORAS.xlsx"
"1127","TORNILLO AGITADOR SAMSUNG GEN.","LAVADORAS.xlsx"
"1482","TORNILLO LARGO MB AM","LAVADORAS.xlsx"
"TRLAWH004","TRANSMICION CLUTCH LAV. WH","LAVADORAS.xlsx"
"881","TRANSMISION 11 DIENTES C/POLEA SIRVE MABE","LAVADORAS.xlsx"
"391","TRANSMISION CENTRO DE LAVADO AQUAS. MABE","LAVADORAS.xlsx"
"W10762611","TRANSMISION CON SOPORTE COPACABANA ORG. W10762611","LAVADORAS.xlsx"
"W10715767","TRANSMISION FLECHA CORTA WH CON SENSOR W10715767","LAVADORAS.xlsx"
"W11454741","TRANSMISION FLECHA LARGA WH. ORG.","LAVADORAS.xlsx"
"2045","TRANSMISION LAV. SAMSUNG IVERTER DC97-717900A","LAVADORAS.xlsx"
"2038","TRANSMISION LAV. SAMSUNG ORG. DC97-16984B","LAVADORAS.xlsx"
"1757","TRANSMISIÓN LAVADORA MABE AMAZONAS TIPO VSIMTY 188D2871G001","LAVADORAS.xlsx"
"1378","TRANSMISION LAVADORA MABE KRAKEN GEN SIN BASE","LAVADORAS.xlsx"
"7503026414316","TRANSMISION LG TIPO REGINA 4265EA1006C","LAVADORAS.xlsx"
"1356","TRANSMISION MABE AMZ 189D3530G002","LAVADORAS.xlsx"
"1357","TRANSMISION MABE AMZ 189D3530G002 GENERICA","LAVADORAS.xlsx"
"1358","TRANSMISION MABE AMZ SIN ROSCA 189D3530G004","LAVADORAS.xlsx"
"1355","TRANSMISION MABE CENTRO LAV 189D5234G001","LAVADORAS.xlsx"
"2290","TRANSMISION MABE KRAKEN ORG. 233D2549G002","LAVADORAS.xlsx"
"170","TRANSMISION MB KR 16-17KG PLATO DELGADO 233D2549G006","LAVADORAS.xlsx"
"171","TRANSMISION MB KR 18-22 PLATO GRANDE 233D2549G001","LAVADORAS.xlsx"
"168","TRANSMISION MBAQ","LAVADORAS.xlsx"
"804","TRANSMISION METALICA DAEWOO","LAVADORAS.xlsx"
"1115","TRANSMISION METALICA DAEWOO ORG. GM-1300","LAVADORAS.xlsx"
"4265EY1003P","TRANSMSION LAV. LG 4265EY1003P POLEA PLANA","LAVADORAS.xlsx"
"164","TRNASMISION MABE AMAZONAS SIN ROSCA","LAVADORAS.xlsx"
"112","TUERCA CONICA 1/4 AC","LAVADORAS.xlsx"
"1161","TUERCA POLEA MOTOR MABE KRAKEN","LAVADORAS.xlsx"
"328","TUERCA ROSCA ESTANDAR MBOL GEN","LAVADORAS.xlsx"
"1147","TUERCA TINA MAYTAG ORG","LAVADORAS.xlsx"
"W10349492","TURBINA WHO WPW10349492","LAVADORAS.xlsx"
"970","VALVULA DE SERVICIO 5/8"" 3 VIAS","LAVADORAS.xlsx"
"1491","COMPONENTE ELECTRONICO PARA TARJETA MY LNK306PN","LICUADORAS.xlsx"
"1478","CUADRO CON ROSCA Y PUNTA GEN","LICUADORAS.xlsx"
"1654","CUCHILLA LICUADORA B&D GRIS CHICO","LICUADORAS.xlsx"
"34264487949","CUCHILLA PICAHIELO CON ANILLO DE GOMA","LICUADORAS.xlsx"
"1828","DIAFRAGMA BONJOUR T-FAL","LICUADORAS.xlsx"
"WP9704291","DIAFRAGMA CON EMPAQUE WH WP9704291","LICUADORAS.xlsx"
"1827","DIAFRAGMA RAGAZZA TAURUS","LICUADORAS.xlsx"
"1679","EMPAQUE VASO LIQ OSTER","LICUADORAS.xlsx"
"1479","PORTAVASO 3 COSTILLAS OSTER GEN","LICUADORAS.xlsx"
"W10555711","VASO C/ DIAFRAGMA BASE REDONDA W10555711","LICUADORAS.xlsx"
"1476","VASO PLASTICO PARED GRUESA GEN","LICUADORAS.xlsx"
"2112","EMPAQUE SILICON NO.22 T-FAL/MAEFE","OLLAS DE PRESION.xlsx"
"2113","EMPAQUE SILICON NO.24 T-FAL/MAGEFE","OLLAS DE PRESION.xlsx"
"2114","EMPAQUE SILICON NO.26 T-FAL/MAGEFE","OLLAS DE PRESION.xlsx"
"2115","EMPAQUE SILICON NO.28 T-FAL/MAGEFE","OLLAS DE PRESION.xlsx"
"8033158044154","12 JERINGAS DETECTOR DE FUGASFLOURESCENTE 7.5ML","REFRIGERACION.xlsx"
"1800","ACTUADOR BOMBA 30A 31251500","REFRIGERACION.xlsx"
"263","ADAPTADOR DIRECTO 1/4 DE PLASTICO P/JERINGA","REFRIGERACION.xlsx"
"264","ADAPTADOR DIRECTO 5/16 PLAST. P/JERINGA","REFRIGERACION.xlsx"
"265","ADAPTADOR FLEXIBLE P/JERINGA","REFRIGERACION.xlsx"
"8033158041122","ADITIVO PARA ACIDEZ EN SISTEMAS A/C COOL-SHOT ULTRA","REFRIGERACION.xlsx"
"200D3719P001","ANAQUEL REF. MABE 200D3719P001","REFRIGERACION.xlsx"
"037103570192","ARRANCADOR 3N1 DE 1/4- 1/3 HP ""GB""","REFRIGERACION.xlsx"
"521","ASPA 5 HOJAS MOTOR EVAP REF.","REFRIGERACION.xlsx"
"1081","ASPA CHICA SAMSUNG","REFRIGERACION.xlsx"
"1695","ASPA DE ALUMINIO 10"" CCW","REFRIGERACION.xlsx"
"WR01F00099","ASPA PLAST. BUJE 1/8 4""","REFRIGERACION.xlsx"
"1694","ASPA PLASTICO 10"" CW","REFRIGERACION.xlsx"
"1693","ASPA PLASTICO 8"" CW","REFRIGERACION.xlsx"
"1082","ASPA TURBINA SAMSUNG ORG. DA31-00242","REFRIGERACION.xlsx"
"2002","BASE PARA MINISPLIT DE 1 TON","REFRIGERACION.xlsx"
"204","BIMETAL 60-32 MB","REFRIGERACION.xlsx"
"5303918202","BIMETAL WW ORG.","REFRIGERACION.xlsx"
"7503053083370","BIMETAL Y FUSIBLE SM. DA47-00243","REFRIGERACION.xlsx"
"1288","CABLE CALI. 12","REFRIGERACION.xlsx"
"WR01L13595","CAJON REF. VERDURAS MABE ORG. WR01L13595","REFRIGERACION.xlsx"
"1955","CAJON REFRIGERADOR MABE WR01L13595","REFRIGERACION.xlsx"
"2185","CAPACITOR DE ARRANQUE 100-125 UF. 110 V.","REFRIGERACION.xlsx"
"2186","CAPACITOR DE ARRANQUE 378-490 UF A 110 V.","REFRIGERACION.xlsx"
"1913","CELDA PELTIER REFRIGERACION TEC1-12706 12V 2A 60W","REFRIGERACION.xlsx"
"1275","CERRADOR AUTOMATICO PUERTA SAMSUNG ORG. DA97-13070A","REFRIGERACION.xlsx"
"NJ2212GK","COMPRESOR 1 1/2, NJ2212GK 110V 60HZ R404","REFRIGERACION.xlsx"
"1052","COMPRESOR DANFOOS 1/2HP","REFRIGERACION.xlsx"
"1837","COMPRESOR DANFOS 1/3 NF11FX","REFRIGERACION.xlsx"
"1040","COMPRESOR DANFOS 1/5HP","REFRIGERACION.xlsx"
"105G5913","COMPRESOR DANFOSS 1/4 PESADO R134 105G5913","REFRIGERACION.xlsx"
"102G3432","COMPRESOR DANFOSS 1/6 R134","REFRIGERACION.xlsx"
"EMC3140U","COMPRESOR EMBRACO 1/2 INVERTER EMC3140U R290","REFRIGERACION.xlsx"
"513200759F16NLQ25","COMPRESOR EMBRACO 1/3 FFU100HAK","REFRIGERACION.xlsx"
"513200902FB8BJ2CX","COMPRESOR EMBRACO 1/4 FFU80HAX","REFRIGERACION.xlsx"
"1210","COMPRESOR EMBRACO 1/4HP LIV 110V R134 EM3Y60HLP","REFRIGERACION.xlsx"
"NT6220GKV","COMPRESOR EMBRACO 3/4 115V R404 NT6220GKV","REFRIGERACION.xlsx"
"VEMX11C+","COMPRESOR EMBRACO INVERTER R600 VEMX11C+","REFRIGERACION.xlsx"
"N21Q33K687","COMPRESOR INVERTER LG ORG FMA102NBMA R600A","REFRIGERACION.xlsx"
"1C1X25621311-13K987","COMPRESOR LG INVERTER 220V 51HZ FLD165NBMA","REFRIGERACION.xlsx"
"FLE165NAMA","COMPRESOR LG INVERTER 220V 53HZ FLE165NAMA R600","REFRIGERACION.xlsx"
"1244","COMPRESOR LG INVERTER R134 220V PARA PROGRAMAR FLS075LANA","REFRIGERACION.xlsx"
"1233","COMPRESOR LG ORG. INVERTER 240V 60-225HZ BMG110NHMV","REFRIGERACION.xlsx"
"1868","COMPRESOR PARA REFRIGERADOR TIPO VITRINA 110V R134A USO PESADO","REFRIGERACION.xlsx"
"NC1MV90ALP","COMPRESOR SAMSUNG INVERTER NC1MV90ALP 160-260V 500-200HZ","REFRIGERACION.xlsx"
"2299","COMPRESOR SAMSUNG INVERTER NI34T9101AB R600","REFRIGERACION.xlsx"
"929","COMPRESOR SIKELAN 1/10 QD30H11G","REFRIGERACION.xlsx"
"105G5914","COMPRESOR SIKELAN 1/3 PESADO GQR11TD","REFRIGERACION.xlsx"
"XXXX","COMPRESOR USADO DIF CAP","REFRIGERACION.xlsx"
"1102","COMPUERTA AIRE CON RESISTENCIA SAMSUNG ORG.","REFRIGERACION.xlsx"
"1103","COMPUERTA AIRE SIN RESISTENCIA SAMSUNGR ORG.","REFRIGERACION.xlsx"
"1863","CONDENSADOR 1/4 - 1/5","REFRIGERACION.xlsx"
"501","CONDENSADOR 1/4HP WH","REFRIGERACION.xlsx"
"1782","CONDENSADOR CUADRADO NEGRO","REFRIGERACION.xlsx"
"45","CONDENSADOR DE ENSAMBLE 7X17X16","REFRIGERACION.xlsx"
"ACG76304502","CONDENSADOR REF. LG ACG76304502","REFRIGERACION.xlsx"
"W10530058","CONTROL AMBIENTAL L60T WH","REFRIGERACION.xlsx"
"W10594330","CONTROL DAMPER TEMP. WH ORG. W10594330","REFRIGERACION.xlsx"
"2211031","CONTROL DE TEMP. WH 2211031","REFRIGERACION.xlsx"
"2183","CONTROL DE TEMPERATURA W2809 12 VOLTS.","REFRIGERACION.xlsx"
"124","CONTROL DE TMP. PERILLA P/COOLER","REFRIGERACION.xlsx"
"W10567140","CONTROL TEMPERATURA REF WHO W10567140","REFRIGERACION.xlsx"
"12","COPLE ANGULADO AUTOMOTRIZ BAJA AZUL","REFRIGERACION.xlsx"
"13","COPLE RAPIDO ANGULADO ALTA ROJO","REFRIGERACION.xlsx"
"256","CORTATUBO TIPO MINI 1/8 A 1 1/8","REFRIGERACION.xlsx"
"DA31-00043F","DAMPER REF. SAMSUNG DA31-00043F","REFRIGERACION.xlsx"
"1657","DAMPER WH ORG WPW10257451","REFRIGERACION.xlsx"
"@2722741@","DETECTOR DE FUGAS HALOGENO","REFRIGERACION.xlsx"
"WR01F01914","ELECTROVALVULA DOBLE 110V MABE 197D2638P006","REFRIGERACION.xlsx"
"1784","ELECTROVALVULA REF. SAMSUNG DA62-01477A","REFRIGERACION.xlsx"
"2089","ELECTROVALVULA REF. WH. K-75985","REFRIGERACION.xlsx"
"1001","ELECTROVALVULA SENCILLA WH ORH.","REFRIGERACION.xlsx"
"1446","ELECTROVALVULA SM ORG 12V PARA REFRIGERADOR DA62-04242A","REFRIGERACION.xlsx"
"1035","EMPAQUE PUERTA REF ELEC. WW. ORG.","REFRIGERACION.xlsx"
"1779","EMPAQUE PUERTA REF. MABE WR01L02134 / 200D8748G009","REFRIGERACION.xlsx"
"271","EVAPORADOR MB 225D7985G001 44X30X19","REFRIGERACION.xlsx"
"2036","EVAPORADOR MODERNO SAMSUNG DA96-01230A","REFRIGERACION.xlsx"
"1991","EVAPORADOR SAMSUNG DA49-00554C","REFRIGERACION.xlsx"
"48","EVAPORADOR SERVIVAR36X12X24 TIPO MB","REFRIGERACION.xlsx"
"260","EVAPORADOR WH GRANDE","REFRIGERACION.xlsx"
"159","FILTRO AGUA GE MSWF","REFRIGERACION.xlsx"
"156","FILTRO AGUA LARGO LG 5231JA2006A","REFRIGERACION.xlsx"
"157","FILTRO AGUA LARGO LG 5231JA2006A CAJA NEGRA","REFRIGERACION.xlsx"
"158","FILTRO AGUA LG KM CORTO LT 500P 46-9890 WF290","REFRIGERACION.xlsx"
"7503026414613","FILTRO AGUA REF SM DA29-00020B CT","REFRIGERACION.xlsx"
"1752","FILTRO AGUA SIRVE MABE TIPO AP717","REFRIGERACION.xlsx"
"152","FILTRO AGUA SM DA29-00020B","REFRIGERACION.xlsx"
"907","FILTRO AGUA UNIV. DELGADO ROSAN","REFRIGERACION.xlsx"
"W10295370","FILTRO DE AGUA CORTO AZUL WH W10295370","REFRIGERACION.xlsx"
"WR01A01876","FILTRO DE AGUA GE CORTOMWF","REFRIGERACION.xlsx"
"1220","FILTRO DE AGUA MABE GE GEN. WR238C2334P003","REFRIGERACION.xlsx"
"XWFE","FILTRO DE AGUA MABE ORG. XWFE","REFRIGERACION.xlsx"
"UKF8001AXX-E","FILTRO DE AGUA MAYTAG-AMANA UKF8001AXX","REFRIGERACION.xlsx"
"7503026203521","FILTRO DE AGUA MAYTAG-AMANA UKF8001AXX GEN","REFRIGERACION.xlsx"
"1422","FILTRO DE AGUA REF SIRVE MAYTAG TIPO UKF-7003","REFRIGERACION.xlsx"
"W10790820","FILTRO DE AGUA REF WH ORG W10790820 / 4396510 N.5","REFRIGERACION.xlsx"
"883049280189","FILTRO DE AGUA REF. EVERYDROP F2WC9I1","REFRIGERACION.xlsx"
"012505468094","FILTRO DE AGUA REF. FRIGIDAIRE FPPWFU01 PWF-1","REFRIGERACION.xlsx"
"2165","FILTRO DE AGUA REF. MABE-GE LARGO RPWF-W","REFRIGERACION.xlsx"
"7503026203477","FILTRO DE AGUA REF. SIRVE LG LT700P, SIRVE KENMORE 46-9690","REFRIGERACION.xlsx"
"8808993705788","FILTRO DE AGUA SAMSUNG ORG. DA29-00020B","REFRIGERACION.xlsx"
"401","FILTRO DE AGUA SM DA29-00003G","REFRIGERACION.xlsx"
"687152201778","FILTRO DE AGUA SUPCO WP283","REFRIGERACION.xlsx"
"883049210278","FILTRO DE AIRE WH ORG W10349302","REFRIGERACION.xlsx"
"681344602527","FILTRO DES. PIEDRA 1 1/8 EM","REFRIGERACION.xlsx"
"1902","FILTRO DESHIDRATADOR PARA COMPRESOR Y CAPACITOR","REFRIGERACION.xlsx"
"1367","FILTRO REF SAMSUNG CUADRADO MODERNO DA97-17376B","REFRIGERACION.xlsx"
"48231786195","FILTRO REF. LG LT800 ORG","REFRIGERACION.xlsx"
"399","FOCO AZUL 20W","REFRIGERACION.xlsx"
"2305","FOCO REF WH. W10279030","REFRIGERACION.xlsx"
"W10809516","FOCO REF. WH ORG","REFRIGERACION.xlsx"
"RA0036","FOCO REFRIGERADOR DAEWOO 6 LEDS","REFRIGERACION.xlsx"
"W11466252","FUSIBLE DOBLE REF. WHIRPOOL W11466252 ORG.","REFRIGERACION.xlsx"
"AEQ32178402","ICEMAKER LG AEQ32178402","REFRIGERACION.xlsx"
"1079","ICEMAKER MODERNO SAMSUNG 30122-0049300","REFRIGERACION.xlsx"
"2098","ICEMAKER SAMSUNG BRAZO CORTO ORG. DA97-19010A","REFRIGERACION.xlsx"
"X0045C4SSZ","ICEMAKER SAMSUNG DA97-08059A","REFRIGERACION.xlsx"
"2048","ICEMAKER SAMSUNG ORG. DA97-21995A","REFRIGERACION.xlsx"
"W10873791","ICEMAKER WH W10873791","REFRIGERACION.xlsx"
"2197","JARRA REF. SAMSUNG DA97-17395A","REFRIGERACION.xlsx"
"1064","JUEGO DE MANGUERA PARA MANOMETRO 36 410","REFRIGERACION.xlsx"
